filename,image_id,mean_human_complexity_rating,news_category,infographic_category,government_category,science_category,single_panel,multi_panel,category,panel_s,amount_of_text,no_text,axes_labels,axes_text,titles,annotations,captions,legend_text,legend_title,text_only,black_and_white,background_color,color_count,quantitative,categorical,chart_count,chart_types,area,bar,circle,diagram,distribution,grid_or_matrix,line,map,point,table,text,trees_or_networks,chart_types_count
visMost537.png,893.png,64.2,0,1,0,0,1,0,I,single,"legend text,title(s),annotation(s)",0,0,0,1,1,0,1,0,0,0,1,10,0,2,1,Grid & Matrix,0,0,0,0,0,1,0,0,0,0,0,0,1
vis462.png,894.png,23.6,0,1,0,0,1,0,I,single,"legend text,title(s),annotation(s),caption(s)",0,0,0,1,1,1,1,0,0,0,0,2,1,1,2,"Area,Distribution",1,0,0,0,1,0,0,0,0,0,0,0,2
wsj505.png,895.png,35.7,1,0,0,0,1,0,N,single,"axes text,annotation(s),caption(s),title(s)",0,0,1,1,1,1,0,0,0,0,0,4,4,2,1,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
whoH04_3.png,896.png,23.5,0,0,1,0,0,1,G,multipanel,"title(s),caption(s),axes labels,axes text",0,1,1,1,0,1,0,0,0,0,0,3,1,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
wsj511.png,897.png,40.2,1,0,0,0,1,0,N,single,"title(s),legend text,title(s),caption(s),annotation(s)",0,0,0,1,1,1,1,0,0,0,0,3,0,2,1,Map,0,0,0,0,0,0,0,1,0,0,0,0,1
visMost523.png,898.png,42.8,0,1,0,0,1,0,I,single,"title(s),caption(s)",0,0,0,1,0,1,0,0,0,0,1,4,1,1,1,"Map,Point",0,0,0,0,0,0,0,1,1,0,0,0,2
vis476.png,899.png,35.1,0,1,0,0,0,1,I,multipanel,"title(s),caption(s),annotation(s),axes text,axes label",0,0,1,1,1,1,0,0,0,0,1,5,4,4,4,"Area,Bar",1,1,0,0,0,0,0,0,0,0,0,0,2
v487_n7408_13_f1.png,900.png,69.2,0,0,0,1,0,1,S,multipanel,"title(s),caption(s),annotation(s),axes text,axes label",0,0,1,1,1,1,0,0,0,0,1,6,2,2,6,"Diagram,Point",0,0,0,1,0,0,0,0,1,0,0,0,2
vis310.png,901.png,47.8,0,1,0,0,0,1,I,multipanel,"title(s),caption(s),annotation(s)",0,0,0,1,1,1,0,0,0,0,0,4,5,3,4,"Map,Circle",0,0,1,0,0,0,0,1,0,0,0,0,2
v488_n7412_14_f1.png,902.png,62.5,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,legend text,title(s)",0,1,1,1,0,0,1,0,0,0,0,8,6,4,7,"Bar,Diagram,Line",0,1,0,1,0,0,1,0,0,0,0,0,3
visMost245.png,903.png,31.1,0,1,0,0,1,0,I,single,"title(s),caption(s),annotation(s)",0,0,0,1,1,1,0,0,0,0,1,3,2,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
wsj277.png,904.png,16.5,1,0,0,0,1,0,N,single,"title(s),caption(s),annotation(s),axes text",0,0,1,1,1,1,0,0,0,0,1,7,1,2,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
economist_daily_chart_487.png,905.png,26.6,1,0,0,0,1,0,N,single,"axes text,title(s),axes text",0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
v489_n7416_11_f4.png,906.png,45.2,0,0,0,1,0,1,S,multipanel,"title(s),axes labels,axes text,annotation(s),legend text",0,1,1,1,1,0,1,0,0,1,0,0,3,2,2,"Line,Diagram",0,0,0,1,0,0,1,0,0,0,0,0,2
v485_n7399_20_f1.png,907.png,71,0,0,0,1,0,1,S,multipanel,"title(s),axes text,caption(s),legend text,axes labels",0,1,1,1,0,1,1,0,0,0,0,6,3,3,6,"Bar,Diagram,Distribution",0,1,0,1,1,0,0,0,0,0,0,0,3
v489_n7417_4_f5.png,908.png,63,0,0,0,1,1,0,S,single,"text-only,title(s),axes text,axes labels,caption(s)",0,1,1,1,0,1,0,0,1,1,0,0,4,4,3,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
v490_n7419_5_f4.png,909.png,71.2,0,0,0,1,0,1,S,multipanel,"title(s),axes text,axes labels,legend text,annotation(s)",0,1,1,1,1,0,1,0,0,0,0,6,6,1,7,"Distribution,Diagram,Line,Point",0,0,0,1,1,0,1,0,1,0,0,0,4
v489_n7417_19_f3.png,910.png,72.7,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,title(s),legend text",0,1,1,1,0,0,1,0,0,0,0,6,7,6,5,"Bar,Line,Table",0,1,0,0,0,0,1,0,0,1,0,0,3
v489_n7416_4_f5.png,911.png,77.3,0,0,0,1,0,1,S,multipanel,"annotation(s),title(s)",0,0,0,1,1,0,0,0,0,0,0,6,4,4,4,Diagram,0,0,0,1,0,0,0,0,0,0,0,0,1
v487_n7405_13_f2.png,912.png,45.7,0,0,0,1,1,0,S,single,"axes text,legend text,axes labels,annotation(s)",0,1,1,0,1,0,1,0,0,1,0,0,2,1,1,Point,0,0,0,0,0,0,0,0,1,0,0,0,1
v485_n7397_11_f2.png,913.png,46.1,0,0,0,1,1,0,S,single,"title(s),axes text,legend text,axes label",0,0,1,1,0,0,1,0,0,1,0,0,2,1,1,Point,0,0,0,0,0,0,0,0,1,0,0,0,1
v483_n7391_23_f1.png,914.png,52.3,0,0,0,1,0,1,S,multipanel,"axes labels,axes text,legend text,title(s),annotation(s)",0,1,1,1,1,0,1,0,0,0,0,5,7,4,7,"Bar,Point,Diagram",0,1,0,1,0,0,0,0,1,0,0,0,3
wsj288.png,915.png,29.1,1,0,0,0,0,1,N,multipanel,"title(s),annotation(s),axes text,caption(s)",0,0,1,1,1,1,0,0,0,0,1,3,3,2,2,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
economist_daily_chart_478.png,916.png,26.6,1,0,0,0,1,0,N,single,"title(s),legend text,annotation(s),axes text,caption(s)",0,0,1,1,1,1,1,0,0,0,1,4,2,1,1,Area,1,0,0,0,0,0,0,0,0,0,0,0,1
v485_n7398_26_f3.png,917.png,62.1,0,0,0,1,0,1,S,multipanel,"title(s),axes text,axes labels",0,1,1,1,0,0,0,0,0,0,0,6,3,1,19,"Bar,Diagram,Area",1,1,0,1,0,0,0,0,0,0,0,0,3
visMost292.png,918.png,65.9,0,1,0,0,1,0,I,single,"title(s),legend text,annotation(s),caption(s),axes text",0,0,1,1,1,1,1,0,0,0,1,5,4,1,1,Area,1,0,0,0,0,0,0,0,0,0,0,0,1
whoQ54_1.png,919.png,21.7,0,0,1,0,1,0,G,single,"title(s),axes text",0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
economist_daily_chart_450.png,920.png,29.6,1,0,0,0,0,1,N,multipanel,"caption(s),axes text,title(s),annotation(s)",0,0,1,1,1,1,0,0,0,0,1,4,2,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
whoQ11_1.png,921.png,42.9,0,0,1,0,1,0,G,single,"title(s),caption(s),axes labels,axes text,legend text",0,1,1,1,0,1,1,0,0,0,1,8,2,2,1,Line,0,0,0,0,0,0,1,0,0,0,0,0,1
economist_daily_chart_336.png,922.png,32.5,1,0,0,0,1,0,N,single,"title(s),axes text,annotation(s),caption(s)",0,0,1,1,1,1,0,0,0,0,1,15,2,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
whoQ37_2.png,923.png,39.3,0,0,1,0,0,1,G,multipanel,"title(s),axes labels,axes text,caption(s),legend text",0,1,1,1,0,1,1,0,0,0,0,2,4,1,2,Point,0,0,0,0,0,0,0,0,1,0,0,0,1
economist_daily_chart_322.png,924.png,18.3,1,0,0,0,1,0,N,single,"title(s),legend title,legend text,axes text,axes labels,caption(s)",0,1,1,1,0,1,1,1,0,0,1,2,2,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
v486_n7403_5_f6.png,925.png,59.7,0,0,0,1,1,0,S,single,"text-only,title(s),axes labels,axes text,legend text",0,1,1,1,0,0,1,0,1,1,0,0,9,4,2,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
economist_daily_chart_444.png,926.png,27.2,1,0,0,0,1,0,N,single,"title(s),caption(s),annotation(s),axes text,legend text",0,0,1,1,1,1,1,0,0,0,1,3,1,2,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
visMost286.png,927.png,43.6,0,1,0,0,0,1,I,multipanel,"title(s),axes text,annotation(s),caption(s)",0,0,1,1,1,1,0,0,0,0,1,5,3,1,3,"Bar,Area",1,1,0,0,0,0,0,0,0,0,0,0,2
wsj98.png,928.png,44.7,1,0,0,0,0,1,N,multipanel,"title(s),annotation(s),axes text,caption(s)",0,0,1,1,1,1,0,0,0,0,0,4,4,1,2,"Area,Line",1,0,0,0,0,0,1,0,0,0,0,0,2
economist_daily_chart_323.png,929.png,42.4,1,0,0,0,0,1,N,multipanel,"title(s),legend text,legend title,annotation(s),caption(s)",0,0,0,1,1,1,1,1,0,0,1,6,1,0,2,Map,0,0,0,0,0,0,0,1,0,0,0,0,1
whoK23_1.png,930.png,32.2,0,0,1,0,1,0,G,single,"axes labels,legend text,title(s),caption(s),annotation(s)",0,1,0,1,1,1,1,0,0,0,0,4,2,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
v485_n7396_17_f1.png,931.png,82.7,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,legend text,title(s)",0,1,1,1,0,0,1,0,0,0,1,8,6,5,7,"Bar,Line,Distribution",0,1,0,0,1,0,1,0,0,0,0,0,3
wsj99.png,932.png,35.8,1,0,0,0,1,0,N,single,"title(s),annotation(s),caption(s),legend text",0,0,0,1,1,1,1,0,0,0,1,6,0,1,1,Map,0,0,0,0,0,0,0,1,0,0,0,0,1
visMost287.png,933.png,37.2,0,1,0,0,0,1,I,multipanel,"caption(s),axes text,axes labels,legend text,title(s)",0,1,1,1,0,1,1,0,0,0,1,3,4,1,3,"Point,Line,Table",0,0,0,0,0,0,1,0,1,1,0,0,3
v482_n7386_18_f4.png,934.png,79.1,0,0,0,1,0,1,S,multipanel,"title(s),axes labels,legend text,axes text,annotation(s)",0,1,1,1,1,0,1,0,0,0,0,7,1,4,9,"Bar,Diagram,Table",0,1,0,1,0,0,0,0,0,1,0,0,3
treasuryG02_1.png,935.png,57.7,0,0,1,0,1,0,G,single,"axes text,legend title,legend text,title(s),annotation(s),caption(s)",0,0,1,1,1,1,1,1,0,0,0,4,2,1,1,Line,0,0,0,0,0,0,1,0,0,0,0,0,1
economist_daily_chart_445.png,936.png,46.7,1,0,0,0,0,1,N,multipanel,"axes text,legend text,title(s),annotation(s)",0,0,1,1,1,0,1,0,0,0,1,4,1,3,2,"Bar,Circle,Area,Map",1,1,1,0,0,0,0,1,0,0,0,0,4
economist_daily_chart_451.png,937.png,31.6,1,0,0,0,1,0,N,single,"title(s),text-only,caption(s),axes text,axes labels",0,1,1,1,0,1,0,0,1,0,1,1,3,3,1,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
visMost293.png,938.png,53.7,0,1,0,0,1,0,I,single,"legend text,caption(s)",0,0,0,0,0,1,1,0,0,0,0,10,1,1,1,Map,0,0,0,0,0,0,0,1,0,0,0,0,1
v485_n7398_26_f2.png,939.png,73.6,0,0,0,1,0,1,S,multipanel,"axes labels,axes text,title(s)",0,1,1,1,0,0,0,0,0,0,0,3,8,3,12,"Bar,Line,Diagram",0,1,0,1,0,0,1,0,0,0,0,0,3
economist_daily_chart_337.png,940.png,35.9,1,0,0,0,0,1,N,multipanel,"axes text,caption(s),title(s),legend text",0,0,1,1,0,1,1,0,0,0,1,3,3,2,2,"Bar,Line",0,1,0,0,0,0,1,0,0,0,0,0,2
v489_n7417_19_f2.png,941.png,75.9,0,0,0,1,0,1,S,multipanel,"title(s),legend text,axes text,axes labels",0,1,1,1,0,0,1,0,0,0,0,5,6,2,7,"Line,Distribution,Bar,Diagram,Table",0,1,0,1,1,0,1,0,0,1,0,0,5
economist_daily_chart_479.png,942.png,32.7,1,0,0,0,1,0,N,single,"title(s),legend text,axes text,caption(s)",0,0,1,1,0,1,1,0,0,0,0,6,2,1,1,Line,0,0,0,0,0,0,1,0,0,0,0,0,1
wsj289.png,943.png,51,1,0,0,0,0,1,N,multipanel,"axes text,annotation(s),title(s),caption(s)",0,0,1,1,1,1,0,0,0,0,0,4,5,2,2,"Bar,Line",0,1,0,0,0,0,1,0,0,0,0,0,2
v485_n7397_11_f3.png,944.png,59.6,0,0,0,1,0,1,S,multipanel,"axes text,axes label,legend text,annotation(s),title(s)",0,0,1,1,1,0,1,0,0,1,0,0,1,6,6,Point,0,0,0,0,0,0,0,0,1,0,0,0,1
v487_n7405_13_f3.png,945.png,24,0,0,0,1,0,1,S,multipanel,title(s),0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,Diagram,0,0,0,1,0,0,0,0,0,0,0,0,1
v489_n7416_4_f4.png,946.png,74.3,0,0,0,1,0,1,S,multipanel,"axes text,legend text,annotation(s),title(s)",0,0,1,1,1,0,1,0,0,0,0,5,3,4,8,"Diagram,Point,Line",0,0,0,1,0,0,1,0,1,0,0,0,3
v489_n7416_11_f5.png,947.png,34.4,0,0,0,1,0,1,S,multipanel,"axes text,legend text,title(s)",0,0,1,1,0,0,1,0,0,0,0,4,3,1,2,"Map,Bar",0,1,0,0,0,0,0,1,0,0,0,0,2
v482_n7386_16_f1.png,948.png,66.7,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,legend text,annotation(s),title(s)",0,1,1,1,1,0,1,0,0,0,0,6,6,4,11,"Distribution,Bar,Diagram,Table",0,1,0,1,1,0,0,0,0,1,0,0,4
v489_n7417_4_f4.png,949.png,69.2,0,0,0,1,0,1,S,multipanel,"title(s),annotation(s),legend text",0,0,0,1,1,0,1,0,0,0,0,8,2,0,2,Diagram,0,0,0,1,0,0,0,0,0,0,0,0,1
v485_n7396_19_f4.png,950.png,75.5,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,legend text,annotation(s),title(s),caption(s)",0,1,1,1,1,1,1,0,0,0,0,6,6,5,12,"Bar,Diagram",0,1,0,1,0,0,0,0,0,0,0,0,2
vis477.png,951.png,40.3,0,1,0,0,0,1,I,multipanel,"title(s),legend text,annotation(s),caption(s)",0,0,0,1,1,1,1,0,0,0,0,8,1,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
visMost522.png,952.png,52.6,0,1,0,0,0,1,I,multipanel,"title(s),legend text,caption(s),annotation(s)",0,0,0,1,1,1,1,0,0,0,1,3,2,10,29,"Bar,Circle,Table",0,1,1,0,0,0,0,0,0,1,0,0,3
treasuryL05_1.png,953.png,28.8,0,0,1,0,1,0,G,single,"text-only,caption(s),title(s),axes text,axes labels",0,1,1,1,0,1,0,0,1,0,0,1,3,1,1,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
v490_n7420_14_f1.png,954.png,68.5,0,0,0,1,0,1,S,multipanel,"axes labels,legend text,axes text,annotation(s)",0,1,1,0,1,0,1,0,0,0,0,5,5,5,11,"Bar,Point,Line,Diagram",0,1,0,1,0,0,1,0,1,0,0,0,4
wsj510.png,955.png,24.3,1,0,0,0,0,1,N,multipanel,"title(s),annotation(s),legend text,axes text",0,0,1,1,1,0,1,0,0,0,1,3,3,3,2,"Bar,Table,Area",1,1,0,0,0,0,0,0,0,1,0,0,3
economist_daily_chart_486.png,956.png,28.6,1,0,0,0,1,0,N,single,"title(s),annotation(s),axes text,caption(s)",0,0,1,1,1,1,0,0,0,0,1,4,2,1,1,Line,0,0,0,0,0,0,1,0,0,0,0,0,1
treasuryD03_1.png,957.png,60.3,0,0,1,0,1,0,G,single,"title(s),caption(s),axes labels,axes text,legend text",0,1,1,1,0,1,1,0,0,0,1,2,3,1,1,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
wsj276.png,958.png,27.3,1,0,0,0,0,1,N,multipanel,"title(s),annotation(s),axes text,caption(s)",0,0,1,1,1,1,0,0,0,0,1,5,4,1,2,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
visMost244.png,959.png,75.9,0,1,0,0,1,0,I,single,"title(s),annotation(s),caption(s)",0,0,0,1,1,1,0,0,0,0,1,7,3,5,1,Diagram,0,0,0,1,0,0,0,0,0,0,0,0,1
vis311.png,960.png,44.4,0,1,0,0,0,1,I,multipanel,"title(s),legend text,axes text,caption(s),annoation(s)",0,0,1,1,0,1,1,0,0,0,1,10,2,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
whoO07.png,961.png,25.5,0,0,1,0,1,0,G,single,"text-only,title(s),caption(s),axes text,axes labels",0,1,1,1,0,1,0,0,1,0,1,3,3,4,1,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
visMost250.png,962.png,48.7,0,1,0,0,1,0,I,single,"title(s),caption(s),annotation(s),axes text",0,0,1,1,1,1,0,0,0,0,1,3,12,3,6,"Area,Table",1,0,0,0,0,0,0,0,0,1,0,0,2
vis305.png,963.png,37.5,0,1,0,0,1,0,I,single,"title(s),annotation(s),caption(s)",0,0,0,1,1,1,0,0,0,0,1,4,7,3,1,Text,0,0,0,0,0,0,0,0,0,0,1,0,1
whoO13.png,964.png,28.7,0,0,1,0,1,0,G,single,"caption(s),legend text,axes labels,axes text,title(s)",0,1,1,1,0,1,1,0,0,0,1,4,2,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
economist_daily_chart_492.png,965.png,25.4,1,0,0,0,1,0,N,single,"axes text,title(s),annotation(s)",0,0,1,1,1,0,0,0,0,0,1,3,2,0,1,Point,0,0,0,0,0,0,0,0,1,0,0,0,1
wsj262.png,966.png,14.8,1,0,0,0,1,0,N,single,"title(s),axes text,annotation(s),caption(s)",0,0,1,1,1,1,0,0,0,0,0,2,2,1,1,Point,0,0,0,0,0,0,0,0,1,0,0,0,1
whoH04_2.png,967.png,14.700000000000001,0,0,1,0,0,1,G,multipanel,"axes labels,axes text,legend text,title(s),annotation(s)",0,1,1,1,1,0,1,0,0,0,1,4,2,2,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
wsj504.png,968.png,41,1,0,0,0,0,1,N,multipanel,"title(s),annotation(s),legend text,caption(s)",0,0,0,1,1,1,1,0,0,0,1,4,2,2,1,"Distribution,Map",0,0,0,0,1,0,0,1,0,0,0,0,2
vis463.png,969.png,50.9,0,1,0,0,1,0,I,single,"title(s),text axes,caption(s),annotation(s),axes labels",0,1,0,1,1,1,0,0,0,0,1,4,2,2,3,"Diagram,Table",0,0,0,1,0,0,0,0,0,1,0,0,2
visMost536.png,970.png,42.2,0,1,0,0,0,1,I,multipanel,"axes text,title(s),annotation(s),caption(s),legend text,caption(s)",0,0,1,1,1,1,1,0,0,0,0,3,3,2,2,"Circle,Bar",0,1,1,0,0,0,0,0,0,0,0,0,2
v487_n7406_22_f3.png,971.png,51.1,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,title(s),annotation(s)",0,1,1,1,1,0,0,0,0,0,1,5,3,2,7,"Bar,Diagram",0,1,0,1,0,0,0,0,0,0,0,0,2
v488_n7413_12_f2.png,972.png,47.1,0,0,0,1,1,0,S,single,"axes text,annotation(s),legend text,axes label",0,0,1,0,1,0,1,0,0,0,0,4,2,1,1,Point,0,0,0,0,0,0,0,0,1,0,0,0,1
visMost278.png,973.png,47,0,1,0,0,0,1,I,multipanel,"title(s),legend text,axes text,annotation(s),caption(s)",0,0,1,1,1,1,1,0,0,0,1,3,8,4,7,"Circle,Bar,Line,Point,Area,Distribution",1,1,1,0,1,0,1,0,1,0,0,0,6
wsj66.png,974.png,30.5,1,0,0,0,0,1,N,multipanel,"title(s),legend text,legend title,annotation(s)",0,0,0,1,1,0,1,1,0,0,0,5,1,1,1,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
v486_n7401_18_f3.png,975.png,66.9,0,0,0,1,0,1,S,multipanel,"axes labels,axes text,legend text,title(s),legend text",0,1,1,1,0,0,1,0,0,0,0,3,5,2,5,"Bar,Line,Diagram",0,1,0,1,0,0,1,0,0,0,0,0,3
v482_n7386_7_f2.png,976.png,55.1,0,0,0,1,1,0,S,single,annotation(s),0,0,0,0,1,0,0,0,0,0,0,3,3,6,1,Diagram,0,0,0,1,0,0,0,0,0,0,0,0,1
wsj72.png,977.png,37.3,1,0,0,0,1,0,N,single,"title(s),annotation(s),axes text,caption(s)",0,0,1,1,1,1,0,0,0,0,1,4,2,4,1,Area,1,0,0,0,0,0,0,0,0,0,0,0,1
vis339.png,978.png,48.3,0,1,0,0,0,1,I,multipanel,"title(s),caption(s),annotation(s),axes labels,axes text",0,1,1,1,1,1,0,0,0,0,1,3,9,4,14,"Bar,Circle",0,1,1,0,0,0,0,0,0,0,0,0,2
wsj538.png,979.png,42.5,1,0,0,0,0,1,N,multipanel,"title(s),axes text,caption(s)",0,0,1,1,0,1,0,0,0,0,1,4,5,1,4,"Bar,Line",0,1,0,0,0,0,1,0,0,0,0,0,2
v484_n7392_12_f4.png,980.png,72.9,0,0,0,1,0,1,S,multipanel,"axes labels,axes text,legend text,title(s)",0,1,1,1,0,0,1,0,0,0,0,5,6,2,4,"Bar,Grid & Matrix,Line",0,1,0,0,0,1,1,0,0,0,0,0,3
v490_n7418_18_f3.png,981.png,62.5,0,0,0,1,0,1,S,multipanel,"axes text,legend text,title(s)",0,0,1,1,0,0,1,0,0,1,0,0,9,3,9,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
v487_n7406_14_f2.png,982.png,60.8,0,0,0,1,0,1,S,multipanel,"axes labels,axes text,legend text,annotation(s)",0,1,1,0,1,0,1,0,0,0,0,3,4,0,4,Point,0,0,0,0,0,0,0,0,1,0,0,0,1
whoQ35_1.png,983.png,33.9,0,0,1,0,0,1,G,multipanel,"axes text,caption(s),axes labels,title(s)",0,1,1,1,0,1,0,0,0,0,0,2,2,1,2,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
economist_daily_chart_121.png,984.png,24.5,1,0,0,0,1,0,N,single,"title(s),annotation(s),axes text,caption(s)",0,0,1,1,1,1,0,0,0,0,0,6,2,1,1,Line,0,0,0,0,0,0,1,0,0,0,0,0,1
economist_daily_chart_135.png,985.png,27.1,1,0,0,0,0,1,N,multipanel,"title(s),axes text,legend text,annotation(s)",0,0,1,1,1,0,1,0,0,0,1,3,2,1,2,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
whoQ56_2.png,986.png,25.1,0,0,1,0,1,0,G,single,"axes text,title(s)",0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
v489_n7415_16_f4.png,987.png,54.2,0,0,0,1,0,1,S,multipanel,"axes text,legend text,title(s)",0,0,1,1,0,0,1,0,0,1,0,0,2,1,17,"Bar,Table",0,1,0,0,0,0,0,0,0,1,0,0,2
whoC22.png,988.png,21.1,0,0,1,0,0,1,G,multipanel,"caption(s),annotation(s),annotation(s)",0,0,0,0,1,1,0,0,0,0,1,6,1,1,1,Circle,0,0,1,0,0,0,0,0,0,0,0,0,1
v489_n7415_18_f1.png,989.png,68.3,0,0,0,1,0,1,S,multipanel,"axes labels,axes text,title(s)",0,1,1,1,0,0,0,0,0,1,0,0,8,4,5,"Table,Distribution",0,0,0,0,1,0,0,0,0,1,0,0,2
whoN12_1.png,990.png,41.3,0,0,1,0,1,0,G,single,"legend text,legend title,caption(s),title(s)",0,0,0,1,0,1,1,1,0,0,0,7,1,1,1,Map,0,0,0,0,0,0,0,1,0,0,0,0,1
vis852.png,991.png,61.9,0,1,0,0,0,1,I,multipanel,"title(s),legend text,annotation(s),caption(s)",0,0,0,1,1,1,1,0,0,0,1,7,4,3,4,"Circle,Map,Diagram,Bar",0,1,1,1,0,0,0,1,0,0,0,0,4
v485_n7397_1_f3.png,992.png,80,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,legend text,title(s)",0,1,1,1,0,0,1,0,0,0,0,3,9,6,6,"Line,Point,Distribution,Table",0,0,0,0,1,0,1,0,1,1,0,0,4
vis846.png,993.png,38.5,0,1,0,0,1,0,I,single,"title(s),legend text,caption(s),annotation(s)",0,0,0,1,1,1,1,0,0,0,1,4,1,1,1,Map,0,0,0,0,0,0,0,1,0,0,0,0,1
v484_n7395_16_f4.png,994.png,79.7,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,legend text,title(s)",0,1,1,1,0,0,1,0,0,0,0,5,5,4,16,"Bar,Line,Diagram",0,1,0,1,0,0,1,0,0,0,0,0,3
economist_daily_chart_109.png,995.png,23.9,1,0,0,0,0,1,N,multipanel,"title(s),legend text,axes text,caption(s)",0,0,1,1,0,1,1,0,0,0,0,3,2,2,2,Bar,0,1,0,0,0,0,0,0,0,0,0,0,1
whoM05.png,996.png,29.3,0,0,1,0,1,0,G,single,"text-only,title(s),axes labels,axes text",0,1,1,1,0,0,0,0,1,1,0,0,1,2,1,Table,0,0,0,0,0,0,0,0,0,1,0,0,1
vis113.png,997.png,54.5,0,1,0,0,0,1,I,multipanel,"title(s),axes text,legend text,annotation(s),caption(s)",0,0,1,1,1,1,1,0,0,0,1,2,7,5,9,"Bar,Distribution,Circle,Table",0,1,1,0,1,0,0,0,0,1,0,0,4
visMost720.png,998.png,42.9,0,1,0,0,0,1,I,multipanel,"title(s),annotation(s),axes text,caption(s)",0,0,1,1,1,1,0,0,0,0,1,10,4,3,4,"Bar,Circle,Distribution,Table",0,1,1,0,1,0,0,0,0,1,0,0,4
vis675.png,999.png,45.4,0,1,0,0,0,1,I,multipanel,"title(s),caption(s),annotation(s),axes text,axes labels",0,1,1,1,1,1,0,0,0,0,1,5,10,10,16,"Bar,Circle,Table,Point",0,1,1,0,0,0,0,0,1,1,0,0,4
v488_n7410_15_f3.png,1000.png,56.1,0,0,0,1,1,0,S,single,"axes text,axes labels,legend text",0,1,1,0,0,0,1,0,0,0,1,5,3,3,1,Diagram,0,0,0,1,0,0,0,0,0,0,0,0,1
visMost734.png,1001.png,65.3,0,1,0,0,1,0,I,single,"title(s),legend text,annotation(s)",0,0,0,1,1,0,1,0,0,0,0,8,0,1,1,Diagram,0,0,0,1,0,0,0,0,0,0,0,0,1
vis661.png,1002.png,52.5,0,1,0,0,0,1,I,multipanel,"title(s), legend text, annotation(s), legend title",0,0,0,1,1,0,1,1,0,0,1,11,8,4,4,Map,0,0,0,0,0,0,0,1,0,0,0,0,1
v489_n7414_9_f3.png,1003.png,65.2,0,0,0,1,1,0,S,single,"legend text,axes text,axes labels",0,1,1,0,0,0,1,0,0,0,0,3,2,2,1,Line chart,0,0,0,0,0,0,1,0,0,0,0,0,1
v485_n7399_18_f4.png,1004.png,73.8,0,0,0,1,0,1,S,multipanel,"axes text,axes labels,legend text",0,1,1,0,0,0,1,0,0,0,0,13,2,6,3,"Bar,Diagram,Table",0,1,0,1,0,0,0,0,0,1,0,0,3
vis107.png,1005.png,58.9,0,1,0,0,1,0,I,single,title(s),0,0,0,1,0,0,0,0,0,0,1,10,0,0,1,Diagram,0,0,0,1,0,0,0,0,0,0,0,0,1
v488_n7411_13_f1.png,1006.png,69.3,0,0,0,1,0,1,S,multipanel,"axes labels,axes text,legend text, title(s)",0,1,1,1,0,0,1,0,0,0,0,3,9,3,7,"Bar,Diagram,Line,Distribution",0,1,0,1,1,0,1,0,0,0,0,0,4
v485_n7399_16_f1.png,1007.png,47.7,0,0,0,1,0,1,S,multipanel,"axes text,legend text,axes labels",0,1,1,0,0,0,1,0,0,0,0,7,2,3,2,"Grid & Matrix, Distribution",0,0,0,0,1,1,0,0,0,0,0,0,2
